1777234933.414430,10.10.1.100:43262,,,10,41,51.593
1777234933.467766,10.10.1.100:43262,,,10,162,56.831
1777234933.629849,10.10.1.100:43272,,,10,37,51.663
1777234933.684240,10.10.1.100:43272,,,10,14517,51.621
1777234933.738540,10.10.1.100:43272,,,19,40581,51.392
1777234933.792635,10.10.1.100:43272,1,1,13,13,51.303
1777234933.847045,10.10.1.100:43272,1,2,11,13,51.385
1777234933.900912,10.10.1.100:43272,0,2,13,13,51.065
1777234933.955526,10.10.1.100:43272,0,2,14,13,50.937
1777234933.999975,10.10.1.100:43272,0,2,15,13,50.813
1777234934.046125,10.10.1.100:43272,0,2,15,13,52.446
1777234934.094894,10.10.1.100:43272,0,2,15,13,51.499
1777234934.141103,10.10.1.100:43272,0,2,15,13,53.453
1777234934.185104,10.10.1.100:43272,1,3,11,11,52.369
1777234934.230862,10.10.1.100:43272,0,3,11,11,52.323
1777234934.275547,10.10.1.100:43272,0,3,12,11,56.046
1777234934.321051,10.10.1.100:43272,0,3,12,11,53.366
1777234934.367740,10.10.1.100:43272,0,3,12,11,52.308
1777234934.411986,10.10.1.100:43272,0,3,12,11,57.146
1777234934.456841,10.10.1.100:43272,1,4,10,8,54.61
1777234934.502237,10.10.1.100:43272,0,4,8,8,53.881
1777234934.547214,10.10.1.100:43272,0,4,9,8,56.579
1777234934.591611,10.10.1.100:43272,0,4,9,8,54.818
1777234934.635637,10.10.1.100:43272,1,5,8,6,56.152
1777234934.679223,10.10.1.100:43272,0,5,6,6,54.766
1777234934.722881,10.10.1.100:43272,0,5,6,6,54.766
1777234934.766405,10.10.1.100:43272,0,5,7,6,54.686
1777234934.810667,10.10.1.100:43272,0,5,7,6,56.746
1777234934.854973,10.10.1.100:43272,0,5,7,6,55.851
1777234934.898481,10.10.1.100:43272,1,6,6,4,53.642
1777234934.941747,10.10.1.100:43272,1,7,4,4,53.029
1777234934.986612,10.10.1.100:43272,0,7,5,4,52.397
1777234935.029636,10.10.1.100:43272,0,7,5,4,52.397
1777234935.072539,10.10.1.100:43272,0,7,5,4,52.052
1777234935.118991,10.10.1.100:43272,0,7,5,4,51.844
1777234935.166517,10.10.1.100:43272,0,7,5,4,55.713
1777234935.210450,10.10.1.100:43272,0,7,7,4,55.527
1777234935.253699,10.10.1.100:43272,0,7,7,4,54.51
1777234935.297404,10.10.1.100:43272,0,7,7,4,53.446
1777234935.341084,10.10.1.100:43272,0,7,7,4,56.665
1777234935.385300,10.10.1.100:43272,0,7,7,4,56.665
1777234935.429416,10.10.1.100:43272,1,8,7,5,55.808
1777234935.473461,10.10.1.100:43272,0,8,5,5,53.876
1777234935.516728,10.10.1.100:43272,0,8,6,5,53.28
1777234935.560296,10.10.1.100:43272,0,8,6,5,56.653
1777234935.603238,10.10.1.100:43272,1,9,4,4,54.859
1777234935.646255,10.10.1.100:43272,0,9,4,4,54.126
1777234935.689671,10.10.1.100:43272,0,9,4,4,54.126
1777234935.732847,10.10.1.100:43272,0,9,5,4,58.473
1777234935.776308,10.10.1.100:43272,0,9,5,4,56.822
1777234935.819495,10.10.1.100:43272,0,9,5,4,55.543
1777234935.862661,10.10.1.100:43272,0,9,5,4,59.517
1777234935.905947,10.10.1.100:43272,0,9,6,4,57.602
1777234935.949291,10.10.1.100:43272,0,9,6,4,61.834
1777234935.994749,10.10.1.100:43272,0,9,6,4,59.401
1777234936.038278,10.10.1.100:43272,0,9,6,4,56.772
1777234936.082421,10.10.1.100:43272,0,9,7,4,55.081
1777234936.126453,10.10.1.100:43272,1,10,4,4,53.619
1777234936.174979,10.10.1.100:43272,0,10,4,4,53.085
1777234936.219737,10.10.1.100:43272,0,10,5,4,53.157
1777234936.263791,10.10.1.100:43272,0,10,5,4,52.925
1777234936.307193,10.10.1.100:43272,0,10,5,4,57.521
1777234936.351889,10.10.1.100:43272,1,11,3,3,55.997
1777234936.395636,10.10.1.100:43272,0,11,3,3,54.544
1777234936.440440,10.10.1.100:43272,0,11,4,3,54.402
1777234936.485506,10.10.1.100:43272,0,11,4,3,53.647
1777234936.528972,10.10.1.100:43272,0,11,4,3,53.075
1777234936.574040,10.10.1.100:43272,1,12,2,2,52.578
1777234936.617191,10.10.1.100:43272,0,12,2,2,52.255
1777234936.660613,10.10.1.100:43272,0,12,3,2,54.277
1777234936.703765,10.10.1.100:43272,0,12,3,2,53.93
1777234936.747268,10.10.1.100:43272,0,12,3,2,58.292
1777234936.790345,10.10.1.100:43272,0,12,3,2,58.292
1777234936.833746,10.10.1.100:43272,0,12,5,2,58.129
1777234936.878274,10.10.1.100:43272,0,12,5,2,56.572
1777234936.921196,10.10.1.100:43272,0,12,5,2,59.405
1777234936.964354,10.10.1.100:43272,0,12,5,2,58.897
1777234937.008083,10.10.1.100:43272,0,12,5,2,57.176
1777234937.052848,10.10.1.100:43272,0,12,6,2,59.105
1777234937.096223,10.10.1.100:43272,1,13,6,4,58.096
1777234937.139415,10.10.1.100:43272,0,13,4,4,55.908
1777234937.186120,10.10.1.100:43272,0,13,5,4,56.755
1777234937.233166,10.10.1.100:43272,0,13,5,4,59.173
1777234937.278278,10.10.1.100:43272,0,13,5,4,57.269
1777234937.321510,10.10.1.100:43272,0,13,5,4,60.584
1777234937.365341,10.10.1.100:43272,0,13,7,4,60.381
1777234937.408748,10.10.1.100:43272,0,13,7,4,60.381
1777234937.452386,10.10.1.100:43272,0,13,7,4,61.761
1777234937.496423,10.10.1.100:43272,1,14,7,4,58.334
1777234937.543243,10.10.1.100:43272,0,14,4,4,55.494
1777234937.591137,10.10.1.100:43272,0,14,5,4,57.822
1777234937.635814,10.10.1.100:43272,0,14,5,4,56.981
1777234937.678948,10.10.1.100:43272,0,14,5,4,59.608
1777234937.721952,10.10.1.100:43272,0,14,5,4,57.662
1777234937.765535,10.10.1.100:43272,0,14,5,4,56.856
1777234937.808361,10.10.1.100:43272,0,14,6,4,59.054
1777234937.851610,10.10.1.100:43272,0,14,6,4,56.526
1777234937.894989,10.10.1.100:43272,0,14,7,4,54.811
1777234937.938100,10.10.1.100:43272,0,14,7,4,54.002
1777234937.981889,10.10.1.100:43272,0,14,8,4,56.658
1777234938.025585,10.10.1.100:43272,0,14,8,4,55.997
1777234938.068683,10.10.1.100:43272,0,14,8,4,54.913
1777234938.112857,10.10.1.100:43272,1,15,5,5,56.958
1777234938.156298,10.10.1.100:43272,0,15,6,5,54.991
1777234938.200177,10.10.1.100:43272,0,15,6,5,53.784
1777234938.250131,10.10.1.100:43272,0,15,6,5,52.912
1777234938.306377,10.10.1.100:43272,0,15,6,5,52.341
1777234938.444137,10.10.1.100:43272,0,15,8,5,51.853
1777234938.525853,10.10.1.100:43272,0,15,8,5,51.291
1777234938.581499,10.10.1.100:43272,0,15,10,5,51.152
1777234938.637146,10.10.1.100:43272,0,15,10,5,51.12
1777234938.690913,10.10.1.100:43272,0,15,10,5,51.088
1777234938.745234,10.10.1.100:43272,1,16,7,7,51.19
1777234938.800484,10.10.1.100:43272,0,16,8,7,56.696
1777234938.854157,10.10.1.100:43272,0,16,8,7,54.47
1777234938.908507,10.10.1.100:43272,0,16,8,7,52.547
1777234938.962276,10.10.1.100:43272,0,16,9,7,52.026
1777234939.016900,10.10.1.100:43272,0,16,9,7,54.682
1777234939.071619,10.10.1.100:43272,0,16,10,7,53.701
