1777237041.090161,10.10.1.100:55932,,,10,37,21.266
1777237041.132524,10.10.1.100:55932,,,10,41,21.204
1777237041.176155,10.10.1.100:55932,,,10,161,26.275
1777237041.494715,10.10.1.100:55936,,,69,198413,21.156
1777237041.736288,10.10.1.100:55936,0,83,209,209,22.306
1777237041.953837,10.10.1.100:55936,0,83,209,209,22.764
1777237041.959462,10.10.1.100:50020,,,10,162,28.296
1777237042.208859,10.10.1.100:50036,5,5,150,163,24.952
1777237042.213633,10.10.1.100:55936,9,92,80,105,25.325
1777237042.489557,10.10.1.100:50036,0,49,163,163,24.05
1777237042.495263,10.10.1.100:55936,0,98,105,105,24.159
1777237042.741655,10.10.1.100:50036,0,49,163,163,23.873
1777237042.746874,10.10.1.100:55936,0,98,106,105,23.624
1777237042.982889,10.10.1.100:50036,0,49,163,163,23.812
1777237042.987902,10.10.1.100:55936,0,98,106,105,23.995
1777237043.226881,10.10.1.100:50036,0,49,163,163,23.623
1777237043.228503,10.10.1.100:55936,0,98,106,105,23.806
1777237043.326533,10.10.1.100:50036,0,49,163,163,24.411
1777237043.328561,10.10.1.100:55936,0,98,106,105,24.385
1777237043.435165,10.10.1.100:50036,0,49,163,163,24.143
1777237043.436481,10.10.1.100:55936,0,98,106,105,23.9
1777237043.621296,10.10.1.100:50036,0,49,163,163,24.28
1777237043.625455,10.10.1.100:55936,0,98,106,105,24.336
1777237043.732258,10.10.1.100:50036,0,49,163,163,23.928
1777237043.733836,10.10.1.100:55936,0,98,106,105,23.851
1777237043.856158,10.10.1.100:50036,0,49,163,163,23.941
1777237043.859844,10.10.1.100:55936,0,98,106,105,24.219
1777237044.103066,10.10.1.100:50036,0,49,163,163,24.041
1777237044.106574,10.10.1.100:55936,0,98,106,105,23.729
1777237044.358313,10.10.1.100:50036,0,49,163,163,23.829
1777237044.362289,10.10.1.100:55936,0,98,106,105,23.497
1777237044.479621,10.10.1.100:50036,0,49,163,163,24.599
1777237044.480981,10.10.1.100:55936,0,98,106,105,24.574
1777237044.604773,10.10.1.100:50036,0,49,163,163,24.458
1777237044.608201,10.10.1.100:55936,0,98,106,105,24.239
1777237044.725178,10.10.1.100:50036,0,49,163,163,24.325
1777237044.726853,10.10.1.100:55936,0,98,106,105,24.362
1777237044.800931,10.10.1.100:50036,0,49,163,163,24.262
1777237044.802195,10.10.1.100:55936,0,98,106,105,24.225
1777237044.876658,10.10.1.100:50036,0,49,163,163,24.024
1777237044.877875,10.10.1.100:55936,0,98,106,105,23.777
1777237045.005663,10.10.1.100:50036,0,49,163,163,24.026
1777237045.006926,10.10.1.100:55936,0,98,106,105,23.947
1777237045.146952,10.10.1.100:50036,0,49,163,163,23.99
1777237045.151926,10.10.1.100:55936,0,98,106,105,23.973
1777237045.282738,10.10.1.100:50036,0,49,163,163,23.881
1777237045.287466,10.10.1.100:55936,0,98,106,105,24.076
1777237045.468608,10.10.1.100:50036,0,49,163,163,24.957
1777237045.470276,10.10.1.100:55936,0,98,106,105,24.66
1777237045.689111,10.10.1.100:50036,0,49,163,163,24.191
1777237045.693108,10.10.1.100:55936,0,98,106,105,23.908
1777237045.952396,10.10.1.100:50036,0,49,163,163,23.805
1777237045.958282,10.10.1.100:55936,0,98,106,105,23.764
1777237046.093823,10.10.1.100:50036,0,49,163,163,23.672
1777237046.094550,10.10.1.100:55936,0,98,106,105,23.747
1777237046.164649,10.10.1.100:50036,0,49,163,163,23.839
1777237046.165831,10.10.1.100:55936,0,98,106,105,23.996
1777237046.239558,10.10.1.100:50036,0,49,163,163,23.967
1777237046.240859,10.10.1.100:55936,0,98,106,105,24.003
1777237046.355704,10.10.1.100:50036,0,49,163,163,23.729
1777237046.357516,10.10.1.100:55936,0,98,106,105,24.085
1777237046.457829,10.10.1.100:50036,0,49,163,163,23.664
1777237046.459613,10.10.1.100:55936,0,98,106,105,23.51
1777237046.639503,10.10.1.100:50036,0,49,163,163,23.977
1777237046.642919,10.10.1.100:55936,0,98,106,105,23.94
1777237046.902189,10.10.1.100:50036,0,49,163,163,23.556
1777237046.905676,10.10.1.100:55936,0,98,106,105,23.868
1777237047.085787,10.10.1.100:50036,0,49,163,163,23.514
1777237047.089023,10.10.1.100:55936,0,98,106,105,23.416
1777237047.218976,10.10.1.100:50036,0,49,163,163,24.186
1777237047.223523,10.10.1.100:55936,0,98,106,105,24.101
1777237047.478756,10.10.1.100:50036,0,49,163,163,24.143
1777237047.485259,10.10.1.100:55936,0,98,106,105,23.881
1777237047.688441,10.10.1.100:50036,0,49,163,163,23.571
1777237047.689831,10.10.1.100:55936,0,98,106,105,23.727
1777237047.880505,10.10.1.100:50036,0,49,163,163,23.496
1777237047.885699,10.10.1.100:55936,0,98,106,105,23.58
1777237048.174504,10.10.1.100:50036,0,49,163,163,23.545
1777237048.180131,10.10.1.100:55936,0,98,106,105,23.849
1777237048.449074,10.10.1.100:50036,0,49,163,163,23.922
1777237048.454148,10.10.1.100:55936,0,98,106,105,23.75
1777237048.591516,10.10.1.100:50036,0,49,163,163,23.392
1777237048.592797,10.10.1.100:55936,0,98,106,105,23.614
1777237048.663712,10.10.1.100:50036,0,49,163,163,23.375
1777237048.664994,10.10.1.100:55936,0,98,106,105,23.433
1777237048.737160,10.10.1.100:50036,0,53,115,114,21.066
1777237048.738339,10.10.1.100:55936,0,103,54,53,21.391
1777237048.883239,10.10.1.100:50036,0,53,117,114,20.988
1777237048.886827,10.10.1.100:55936,0,103,58,53,20.94
1777237049.120680,10.10.1.100:50036,0,53,120,114,21.992
1777237049.124405,10.10.1.100:55936,0,103,66,53,21.815
1777237049.313023,10.10.1.100:50036,0,53,126,114,23.173
1777237049.317096,10.10.1.100:55936,0,103,75,53,23.293
1777237049.580426,10.10.1.100:50036,0,53,130,114,23.12
1777237049.584560,10.10.1.100:55936,0,103,76,53,23.301
1777237049.721668,10.10.1.100:50036,0,53,132,114,22.624
1777237049.723158,10.10.1.100:55936,0,103,76,53,22.679
1777237049.798377,10.10.1.100:50036,0,53,133,114,22.761
1777237049.799724,10.10.1.100:55936,0,103,76,53,22.907
1777237049.874639,10.10.1.100:50036,0,53,133,114,22.873
1777237049.875966,10.10.1.100:55936,0,103,76,53,23.015
1777237049.951478,10.10.1.100:50036,0,53,133,114,22.773
1777237049.952760,10.10.1.100:55936,0,103,76,53,22.821
1777237050.029051,10.10.1.100:50036,0,53,133,114,22.95
1777237050.030689,10.10.1.100:55936,0,103,76,53,23.011
1777237050.136324,10.10.1.100:50036,0,53,133,114,22.828
1777237050.137810,10.10.1.100:55936,0,103,76,53,22.84
1777237050.223770,10.10.1.100:50036,0,53,133,114,22.79
1777237050.225507,10.10.1.100:55936,0,103,76,53,23.044
1777237050.420651,10.10.1.100:50036,0,53,135,114,22.903
1777237050.422119,10.10.1.100:55936,0,103,78,53,23.023
1777237050.620402,10.10.1.100:50036,0,53,135,114,22.965
1777237050.625127,10.10.1.100:55936,0,103,78,53,23.285
1777237050.823812,10.10.1.100:50036,0,53,137,114,26.106
1777237050.825436,10.10.1.100:55936,0,103,87,53,26.196
1777237050.901449,10.10.1.100:50036,0,53,140,114,26.277
1777237050.902690,10.10.1.100:55936,0,103,93,53,26.375
1777237050.974900,10.10.1.100:50036,0,53,141,114,26.264
1777237050.976123,10.10.1.100:55936,0,103,94,53,26.413
1777237051.143143,10.10.1.100:50036,0,53,141,114,26.247
1777237051.148830,10.10.1.100:55936,0,103,94,53,26.321
1777237051.390734,10.10.1.100:50036,0,53,141,114,26.22
1777237051.395092,10.10.1.100:55936,0,103,94,53,26.329
1777237051.677174,10.10.1.100:50036,0,53,144,114,26.836
1777237051.682832,10.10.1.100:55936,0,103,98,53,27.16
1777237051.922125,10.10.1.100:50036,0,53,144,114,25.055
1777237051.923597,10.10.1.100:55936,0,103,98,53,25.144
1777237052.003890,10.10.1.100:50036,0,53,144,114,24.786
1777237052.005506,10.10.1.100:55936,0,103,98,53,24.834
1777237052.209222,10.10.1.100:50036,0,53,144,114,24.931
1777237052.212907,10.10.1.100:55936,0,103,98,53,24.971
1777237052.340637,10.10.1.100:50036,0,53,144,114,25.164
1777237052.341941,10.10.1.100:55936,0,103,98,53,25.239
1777237052.417686,10.10.1.100:50036,0,53,144,114,25.107
1777237052.419279,10.10.1.100:55936,0,103,98,53,25.197
1777237052.660274,10.10.1.100:50036,0,53,144,114,25.068
1777237052.664732,10.10.1.100:55936,0,103,98,53,25.218
1777237052.741842,10.10.1.100:50036,0,53,144,114,24.877
1777237052.743089,10.10.1.100:55936,0,103,98,53,25.082
1777237052.899046,10.10.1.100:50036,0,53,144,114,24.907
1777237052.901142,10.10.1.100:55936,0,103,98,53,24.925
1777237053.026397,10.10.1.100:50036,0,53,144,114,24.899
1777237053.028649,10.10.1.100:55936,0,103,98,53,24.892
1777237053.112907,10.10.1.100:50036,0,53,144,114,24.704
1777237053.114278,10.10.1.100:55936,0,103,98,53,24.948
1777237053.188640,10.10.1.100:50036,0,53,144,114,24.554
1777237053.190095,10.10.1.100:55936,0,103,98,53,24.647
1777237053.264040,10.10.1.100:50036,0,53,144,114,24.67
1777237053.265375,10.10.1.100:55936,0,103,98,53,24.726
1777237053.446258,10.10.1.100:50036,0,53,144,114,24.797
1777237053.450649,10.10.1.100:55936,0,103,98,53,24.935
1777237053.602107,10.10.1.100:50036,0,53,144,114,24.707
1777237053.603623,10.10.1.100:55936,0,103,98,53,24.826
1777237053.684955,10.10.1.100:50036,0,53,144,114,24.268
1777237053.686497,10.10.1.100:55936,0,103,98,53,24.104
1777237053.854559,10.10.1.100:50036,0,53,144,114,23.966
1777237053.858238,10.10.1.100:55936,0,103,98,53,24.087
1777237053.980510,10.10.1.100:50036,0,53,144,114,24.105
1777237053.983974,10.10.1.100:55936,0,103,98,53,23.984
1777237054.225135,10.10.1.100:50036,0,53,144,114,24.021
1777237054.228992,10.10.1.100:55936,0,103,98,53,23.89
1777237054.499181,10.10.1.100:50036,0,53,144,114,23.979
1777237054.503034,10.10.1.100:55936,0,103,98,53,23.725
1777237054.766891,10.10.1.100:50036,0,53,144,114,23.878
1777237054.772018,10.10.1.100:55936,0,103,98,53,24.041
1777237055.072828,10.10.1.100:50036,0,53,144,114,24.304
1777237055.077490,10.10.1.100:55936,0,103,98,53,24.383
1777237055.347855,10.10.1.100:50036,0,53,144,114,22.925
1777237055.352811,10.10.1.100:55936,0,103,98,53,22.988
