1777236808.819440,10.10.1.100:38124,,,10,41,21.711
1777236808.861848,10.10.1.100:38124,,,10,41,21.711
1777236808.951912,10.10.1.100:38126,,,10,37,21.492
1777236809.083709,10.10.1.100:38126,,,80,217237,21.084
1777236809.159046,10.10.1.100:38126,0,4,178,178,21.781
1777236809.261768,10.10.1.100:38126,0,4,182,178,21.613
1777236809.272035,10.10.1.100:44310,,,10,41,21.475
1777236809.529324,10.10.1.100:51068,,,19,31893,23.492
1777236809.539608,10.10.1.100:38126,0,4,188,178,23.126
1777236809.716340,10.10.1.100:51068,0,43,113,113,23.461
1777236809.720257,10.10.1.100:38126,0,8,132,132,23.498
1777236809.933539,10.10.1.100:51068,0,43,113,113,23.429
1777236809.936627,10.10.1.100:38126,0,8,132,132,23.509
1777236810.148554,10.10.1.100:51068,0,43,113,113,23.83
1777236810.159358,10.10.1.100:38126,0,8,132,132,23.739
1777236810.436683,10.10.1.100:51068,0,43,113,113,24.613
1777236810.446846,10.10.1.100:38126,0,8,132,132,24.647
1777236810.718043,10.10.1.100:51068,0,43,113,113,23.53
1777236810.727581,10.10.1.100:38126,0,8,132,132,23.471
1777236810.860382,10.10.1.100:51068,0,43,113,113,23.27
1777236810.863047,10.10.1.100:38126,0,8,132,132,23.135
1777236811.040722,10.10.1.100:51068,0,43,113,113,23.228
1777236811.048591,10.10.1.100:38126,0,8,132,132,23.059
1777236811.127718,10.10.1.100:51068,0,43,113,113,23.405
1777236811.130197,10.10.1.100:38126,0,8,132,132,23.473
1777236811.351871,10.10.1.100:51068,0,43,113,113,23.285
1777236811.359413,10.10.1.100:38126,0,8,132,132,23.196
1777236811.572363,10.10.1.100:51068,0,43,113,113,23.696
1777236811.575700,10.10.1.100:38126,0,8,132,132,23.751
1777236811.651063,10.10.1.100:51068,0,43,113,113,23.579
1777236811.653815,10.10.1.100:38126,0,8,132,132,23.55
1777236811.727068,10.10.1.100:51068,0,43,113,113,23.758
1777236811.735720,10.10.1.100:38126,0,8,132,132,23.738
1777236812.005657,10.10.1.100:51068,0,43,113,113,23.575
1777236812.012321,10.10.1.100:38126,0,8,132,132,23.534
1777236812.198029,10.10.1.100:51068,0,43,113,113,23.708
1777236812.201003,10.10.1.100:38126,0,8,132,132,23.645
1777236812.452843,10.10.1.100:51068,0,43,113,113,23.171
1777236812.460330,10.10.1.100:38126,0,8,132,132,23.191
1777236812.715744,10.10.1.100:51068,0,43,113,113,23.158
1777236812.723064,10.10.1.100:38126,0,8,132,132,23.105
1777236812.881066,10.10.1.100:51068,0,43,113,113,23.281
1777236812.890654,10.10.1.100:38126,0,8,132,132,23.308
1777236813.124649,10.10.1.100:51068,0,43,113,113,23.211
1777236813.133477,10.10.1.100:38126,0,8,132,132,23.151
1777236813.327942,10.10.1.100:51068,0,43,113,113,23.443
1777236813.330750,10.10.1.100:38126,0,8,132,132,23.428
1777236813.566967,10.10.1.100:51068,0,43,113,113,24.098
1777236813.575209,10.10.1.100:38126,0,8,132,132,24.077
1777236813.836992,10.10.1.100:51068,0,43,113,113,23.364
1777236813.849785,10.10.1.100:38126,0,8,132,132,23.434
1777236814.087990,10.10.1.100:51068,0,43,113,113,23.247
1777236814.095339,10.10.1.100:38126,0,8,132,132,23.338
1777236814.317065,10.10.1.100:51068,0,58,64,57,21.211
1777236814.319736,10.10.1.100:38126,0,35,98,95,21.175
1777236814.400093,10.10.1.100:51068,0,58,72,57,21.202
1777236814.403261,10.10.1.100:38126,0,35,103,95,21.272
1777236814.651137,10.10.1.100:51068,0,58,78,57,21.7
1777236814.659214,10.10.1.100:38126,0,35,105,95,21.776
1777236814.924976,10.10.1.100:51068,0,58,88,57,22.809
1777236814.932535,10.10.1.100:38126,0,35,111,95,22.66
1777236815.180670,10.10.1.100:51068,0,58,93,57,22.975
1777236815.183388,10.10.1.100:38126,0,35,117,95,22.898
1777236815.295658,10.10.1.100:51068,0,58,94,57,23.149
1777236815.303595,10.10.1.100:38126,0,35,121,95,23.072
1777236815.551327,10.10.1.100:51068,0,58,94,57,23.335
1777236815.558367,10.10.1.100:38126,0,35,124,95,23.31
1777236815.813515,10.10.1.100:51068,0,58,94,57,24.068
1777236815.821138,10.10.1.100:38126,0,35,129,95,23.915
1777236815.969615,10.10.1.100:51068,0,58,94,57,23.828
1777236815.972115,10.10.1.100:38126,0,35,129,95,23.456
1777236816.044295,10.10.1.100:51068,0,58,94,57,23.728
1777236816.046599,10.10.1.100:38126,0,35,129,95,23.399
1777236816.118289,10.10.1.100:51068,0,58,94,57,23.532
